date,expiry,type,strike,spot,iv,premium,delta
2022-04-11,2022-04-18,put,39500,39521.9,0.567,1226.51,-0.4815
2022-04-11,2022-04-18,call,41500,39521.9,0.487,374.46,0.245
2022-04-11,2022-04-18,put,41500,39521.9,0.567,2495.39,-0.7199
2022-04-11,2022-04-18,call,43500,39521.9,0.487,97.64,0.0825
2022-04-11,2022-04-18,put,43500,39521.9,0.567,4152.81,-0.8814
2022-04-12,2022-04-19,call,36100,40127.18,0.5195,4113.06,0.934
2022-04-12,2022-04-19,put,36100,40127.18,0.5995,151.98,-0.0942
2022-04-12,2022-04-19,call,38100,40127.18,0.5195,2415.22,0.7753
2022-04-12,2022-04-19,put,38100,40127.18,0.5995,525.96,-0.2527
2022-04-12,2022-04-19,call,40100,40127.18,0.5195,1164.79,0.5181
2022-04-12,2022-04-19,put,40100,40127.18,0.5995,1314.77,-0.4802
2022-04-12,2022-04-19,call,42100,40127.18,0.5195,446.45,0.264
2022-04-12,2022-04-19,put,42100,40127.18,0.5995,2568.98,-0.7042
2022-04-12,2022-04-19,call,44100,40127.18,0.5195,134.22,0.101
2022-04-12,2022-04-19,put,44100,40127.18,0.5995,4195.32,-0.8634
2022-04-13,2022-04-20,call,37100,41166.73,0.5491,4183.59,0.9201
2022-04-13,2022-04-20,put,37100,41166.73,0.6291,193.29,-0.108
2022-04-13,2022-04-20,call,39100,41166.73,0.5491,2519.4,0.7628
2022-04-13,2022-04-20,put,39100,41166.73,0.6291,597.71,-0.2628
2022-04-13,2022-04-20,call,41200,41166.73,0.5491,1232.48,0.5109
2022-04-13,2022-04-20,put,41200,41166.73,0.6291,1447.61,-0.4863
2022-04-13,2022-04-20,call,43200,41166.73,0.5491,511.4,0.2756
2022-04-13,2022-04-20,put,43200,41166.73,0.6291,2700.96,-0.6949
2022-04-13,2022-04-20,call,45300,41166.73,0.5491,163.21,0.1112
2022-04-13,2022-04-20,put,45300,41166.73,0.6291,4392.18,-0.8542
2022-04-14,2022-04-21,call,35900,39935.52,0.5481,4140.05,0.9253
2022-04-14,2022-04-21,put,35900,39935.52,0.6281,175.49,-0.1024
2022-04-14,2022-04-21,call,37900,39935.52,0.5481,2465.02,0.7664
2022-04-14,2022-04-21,put,37900,39935.52,0.6281,569.17,-0.2595
2022-04-14,2022-04-21,call,39900,39935.52,0.5481,1226.31,0.5198
2022-04-14,2022-04-21,put,39900,39935.52,0.6281,1367.07,-0.4786
2022-04-14,2022-04-21,call,41900,39935.52,0.5481,496.28,0.276
2022-04-14,2022-04-21,put,41900,39935.52,0.6281,2612.47,-0.6945
2022-04-14,2022-04-21,call,43900,39935.52,0.5481,161.72,0.1133
2022-04-14,2022-04-21,put,43900,39935.52,0.6281,4220.16,-0.8519
2022-04-15,2022-04-22,call,36500,40553.46,0.5736,4185.12,0.9139
2022-04-15,2022-04-22,put,36500,40553.46,0.6536,210.37,-0.1134
2022-04-15,2022-04-22,call,38500,40553.46,0.5736,2537.63,0.7561
2022-04-15,2022-04-22,put,38500,40553.46,0.6536,628.8,-0.2679
2022-04-15,2022-04-22,call,40600,40553.46,0.5736,1262.48,0.5101
2022-04-15,2022-04-22,put,40600,40553.46,0.6536,1488.18,-0.487
2022-04-15,2022-04-22,call,42600,40553.46,0.5736,539.03,0.2809
2022-04-15,2022-04-22,put,42600,40553.46,0.6536,2740.65,-0.691
2022-04-15,2022-04-22,call,44600,40553.46,0.5736,190.49,0.1235
2022-04-15,2022-04-22,put,44600,40553.46,0.6536,4337.26,-0.8427
2022-04-16,2022-04-23,call,36400,40424.48,0.5067,4104.31,0.9369
2022-04-16,2022-04-23,put,36400,40424.48,0.5867,144.61,-0.0915
2022-04-16,2022-04-23,call,38400,40424.48,0.5067,2398.21,0.7786
2022-04-16,2022-04-23,put,38400,40424.48,0.5867,511.8,-0.2505
2022-04-16,2022-04-23,call,40400,40424.48,0.5067,1143.26,0.5174
2022-04-16,2022-04-23,put,40400,40424.48,0.5867,1297.26,-0.4808
2022-04-16,2022-04-23,call,42400,40424.48,0.5067,429.13,0.2595
2022-04-16,2022-04-23,put,42400,40424.48,0.5867,2554.42,-0.7077
2022-04-16,2022-04-23,call,44500,40424.48,0.5067,116.75,0.0911
2022-04-16,2022-04-23,put,44500,40424.48,0.5867,4275.85,-0.8732
2022-04-17,2022-04-24,call,35700,39716.95,0.5021,4087.95,0.9416
2022-04-17,2022-04-24,put,35700,39716.95,0.5821,131.54,-0.0864
2022-04-17,2022-04-24,call,37700,39716.95,0.5021,2369.95,0.7836
2022-04-17,2022-04-24,put,37700,39716.95,0.5821,487.15,-0.2461
2022-04-17,2022-04-24,call,39700,39716.95,0.5021,1109.67,0.5163
2022-04-17,2022-04-24,put,39700,39716.95,0.5821,1268.09,-0.4818
2022-04-17,2022-04-24,call,41700,39716.95,0.5021,403.6,0.2527
2022-04-17,2022-04-24,put,41700,39716.95,0.5821,2532.1,-0.7137
2022-04-17,2022-04-24,call,43700,39716.95,0.5021,112.25,0.0902
2022-04-17,2022-04-24,put,43700,39716.95,0.5821,4176.95,-0.874
2022-04-18,2022-04-25,call,36700,40826.21,0.5267,4216.57,0.9328
2022-04-18,2022-04-25,put,36700,40826.21,0.6067,158.25,-0.0951
2022-04-18,2022-04-25,call,38800,40826.21,0.5267,2442.25,0.7687
2022-04-18,2022-04-25,put,38800,40826.21,0.6067,558.33,-0.2585
2022-04-18,2022-04-25,call,40800,40826.21,0.5267,1200.41,0.5181
2022-04-18,2022-04-25,put,40800,40826.21,0.6067,1354.43,-0.4802
2022-04-18,2022-04-25,call,42900,40826.21,0.5267,451.4,0.2602
2022-04-18,2022-04-25,put,42900,40826.21,0.6067,2676.48,-0.7081
2022-04-18,2022-04-25,call,44900,40826.21,0.5267,140.87,0.1025
2022-04-18,2022-04-25,put,44900,40826.21,0.6067,4305.19,-0.8622
2022-04-19,2022-04-26,call,37400,41502.75,0.5327,4206.71,0.9262
2022-04-19,2022-04-26,put,37400,41502.75,0.6127,177.37,-0.1022
2022-04-19,2022-04-26,call,39400,41502.75,0.5327,2525.34,0.7709
2022-04-19,2022-04-26,put,39400,41502.75,0.6127,566.51,-0.2562
2022-04-19,2022-04-26,call,41500,41502.75,0.5327,1222.47,0.5151
2022-04-19,2022-04-26,put,41500,41502.75,0.6127,1403.01,-0.4828
2022-04-19,2022-04-26,call,43600,41502.75,0.5327,472.77,0.2639
2022-04-19,2022-04-26,put,43600,41502.75,0.6127,2724.76,-0.7049
2022-04-19,2022-04-26,call,45700,41502.75,0.5327,144.36,0.1022
2022-04-19,2022-04-26,put,45700,41502.75,0.6127,4433.41,-0.8628
2022-04-20,2022-04-27,call,37200,41374.38,0.5283,4267.76,0.9319
2022-04-20,2022-04-27,put,37200,41374.38,0.6083,162.79,-0.096
2022-04-20,2022-04-27,call,39300,41374.38,0.5283,2493.59,0.7702
2022-04-20,2022-04-27,put,39300,41374.38,0.6083,562.92,-0.257
2022-04-20,2022-04-27,call,41400,41374.38,0.5283,1194.99,0.5112
2022-04-20,2022-04-27,put,41400,41374.38,0.6083,1403.39,-0.4861
2022-04-20,2022-04-27,call,43400,41374.38,0.5283,478.91,0.2687
2022-04-20,2022-04-27,put,43400,41374.38,0.6083,2660.03,-0.7003
2022-04-20,2022-04-27,call,45500,41374.38,0.5283,144.73,0.1034
2022-04-20,2022-04-27,put,45500,41374.38,0.6083,4362.59,-0.8613
2022-04-21,2022-04-28,call,36500,40527.36,0.3609,4040.0,0.983
2022-04-21,2022-04-28,put,36500,40527.36,0.4409,41.48,-0.0405
2022-04-21,2022-04-28,call,38500,40527.36,0.3609,2183.61,0.8535
2022-04-21,2022-04-28,put,38500,40527.36,0.4409,269.75,-0.1919
2022-04-21,2022-04-28,call,40500,40527.36,0.3609,821.51,0.5154
2022-04-21,2022-04-28,put,40500,40527.36,0.4409,973.13,-0.4834
2022-04-21,2022-04-28,call,42600,40527.36,0.3609,173.69,0.1653
2022-04-21,2022-04-28,put,42600,40527.36,0.4409,2368.59,-0.7842
2022-04-21,2022-04-28,call,44600,40527.36,0.3609,22.54,0.0293
2022-04-21,2022-04-28,put,44600,40527.36,0.4409,4137.62,-0.9379
2022-04-22,2022-04-29,call,35800,39740.32,0.3715,3955.54,0.9801
2022-04-22,2022-04-29,put,35800,39740.32,0.4515,46.38,-0.0445
2022-04-22,2022-04-29,call,37800,39740.32,0.3715,2115.18,0.841
2022-04-22,2022-04-29,put,37800,39740.32,0.4515,290.97,-0.2028
2022-04-22,2022-04-29,call,39700,39740.32,0.3715,835.53,0.5181
2022-04-22,2022-04-29,put,39700,39740.32,0.4515,970.66,-0.4811
2022-04-22,2022-04-29,call,41700,39740.32,0.3715,196.96,0.1815
2022-04-22,2022-04-29,put,41700,39740.32,0.4515,2282.21,-0.7699
2022-04-22,2022-04-29,call,43700,39740.32,0.3715,27.23,0.0344
2022-04-22,2022-04-29,put,43700,39740.32,0.4515,4032.78,-0.9316
2022-04-23,2022-04-30,call,35500,39486.73,0.3301,3992.5,0.9906
2022-04-23,2022-04-30,put,35500,39486.73,0.4101,25.14,-0.0286
2022-04-23,2022-04-30,call,37500,39486.73,0.3301,2100.64,0.8753
2022-04-23,2022-04-30,put,37500,39486.73,0.4101,215.89,-0.1743
2022-04-23,2022-04-30,call,39500,39486.73,0.3301,713.65,0.5062
2022-04-23,2022-04-30,put,39500,39486.73,0.4101,901.41,-0.491
2022-04-23,2022-04-30,call,41500,39486.73,0.3301,130.09,0.1435
2022-04-23,2022-04-30,put,41500,39486.73,0.4101,2254.66,-0.8015
2022-04-23,2022-04-30,call,43400,39486.73,0.3301,13.41,0.0205
2022-04-23,2022-04-30,put,43400,39486.73,0.4101,3960.21,-0.949
2022-04-24,2022-05-01,call,35500,39469.29,0.2843,3970.9,0.9967
2022-04-24,2022-05-01,put,35500,39469.29,0.3643,12.19,-0.0168
2022-04-24,2022-05-01,call,37500,39469.29,0.2843,2038.26,0.9065
2022-04-24,2022-05-01,put,37500,39469.29,0.3643,157.28,-0.1492
2022-04-24,2022-05-01,call,39500,39469.29,0.2843,604.95,0.5
2022-04-24,2022-05-01,put,39500,39469.29,0.3643,810.1,-0.4961
2022-04-24,2022-05-01,call,41400,39469.29,0.2843,86.94,0.1164
2022-04-24,2022-05-01,put,41400,39469.29,0.3643,2118.59,-0.8216
2022-04-24,2022-05-01,call,43400,39469.29,0.2843,4.29,0.0084
2022-04-24,2022-05-01,put,43400,39469.29,0.3643,3954.9,-0.9683
2022-04-25,2022-05-02,call,36400,40458.31,0.3085,4061.87,0.9937
2022-04-25,2022-05-02,put,36400,40458.31,0.3885,19.27,-0.0232
2022-04-25,2022-05-02,call,38400,40458.31,0.3085,2148.59,0.8931
2022-04-25,2022-05-02,put,38400,40458.31,0.3885,186.84,-0.1593
2022-04-25,2022-05-02,call,40500,40458.31,0.3085,669.32,0.4989
2022-04-25,2022-05-02,put,40500,40458.31,0.3885,889.83,-0.4969
2022-04-25,2022-05-02,call,42500,40458.31,0.3085,109.53,0.1291
2022-04-25,2022-05-02,put,42500,40458.31,0.3885,2259.64,-0.8127
2022-04-25,2022-05-02,call,44500,40458.31,0.3085,8.17,0.0137
2022-04-25,2022-05-02,put,44500,40458.31,0.3885,4076.85,-0.9593
2022-04-26,2022-05-03,call,34300,38117.46,0.4642,3866.41,0.9529
2022-04-26,2022-05-03,put,34300,38117.46,0.5442,99.85,-0.0752
2022-04-26,2022-05-03,call,36200,38117.46,0.4642,2203.03,0.7981
2022-04-26,2022-05-03,put,36200,38117.46,0.5442,410.25,-0.235
2022-04-26,2022-05-03,call,38100,38117.46,0.4642,986.01,0.5157
2022-04-26,2022-05-03,put,38100,38117.46,0.5442,1136.87,-0.4825
2022-04-26,2022-05-03,call,40000,38117.46,0.4642,329.28,0.2365
2022-04-26,2022-05-03,put,40000,38117.46,0.5442,2347.55,-0.7264
2022-04-26,2022-05-03,call,41900,38117.46,0.4642,80.27,0.075
2022-04-26,2022-05-03,put,41900,38117.46,0.5442,3933.15,-0.8883
2022-04-27,2022-05-04,call,35300,39241.12,0.4985,4010.86,0.9415
2022-04-27,2022-05-04,put,35300,39241.12,0.5785,129.66,-0.0867
2022-04-27,2022-05-04,call,37300,39241.12,0.4985,2296.52,0.7792
2022-04-27,2022-05-04,put,37300,39241.12,0.5785,489.32,-0.2504
2022-04-27,2022-05-04,call,39200,39241.12,0.4985,1100.57,0.5198
2022-04-27,2022-05-04,put,39200,39241.12,0.5785,1232.66,-0.4788
2022-04-27,2022-05-04,call,41200,39241.12,0.4985,392.65,0.2511
2022-04-27,2022-05-04,put,41200,39241.12,0.5785,2494.85,-0.715
2022-04-27,2022-05-04,call,43200,39241.12,0.4985,105.94,0.0873
2022-04-27,2022-05-04,put,43200,39241.12,0.5785,4143.9,-0.8769
2022-04-28,2022-05-05,call,35800,39773.83,0.4737,4030.71,0.9492
2022-04-28,2022-05-05,put,35800,39773.83,0.5537,112.56,-0.0791
2022-04-28,2022-05-05,call,37800,39773.83,0.4737,2292.66,0.7907
2022-04-28,2022-05-05,put,37800,39773.83,0.5537,451.25,-0.2413
2022-04-28,2022-05-05,call,39800,39773.83,0.4737,1028.0,0.5091
2022-04-28,2022-05-05,put,39800,39773.83,0.5537,1229.91,-0.4881
2022-04-28,2022-05-05,call,41800,39773.83,0.4737,346.24,0.2343
2022-04-28,2022-05-05,put,41800,39773.83,0.5537,2513.35,-0.729
2022-04-28,2022-05-05,call,43800,39773.83,0.4737,85.87,0.0753
2022-04-28,2022-05-05,put,43800,39773.83,0.5537,4185.46,-0.8886
2022-04-29,2022-05-06,call,34700,38609.82,0.48,3965.54,0.9494
2022-04-29,2022-05-06,put,34700,38609.82,0.56,109.5,-0.0785
2022-04-29,2022-05-06,call,36700,38609.82,0.48,2230.56,0.7871
2022-04-29,2022-05-06,put,36700,38609.82,0.56,450.3,-0.2442
2022-04-29,2022-05-06,call,38600,38609.82,0.48,1028.53,0.5148
2022-04-29,2022-05-06,put,38600,38609.82,0.56,1189.22,-0.4832
2022-04-29,2022-05-06,call,40500,38609.82,0.48,363.54,0.2464
2022-04-29,2022-05-06,put,40500,38609.82,0.56,2393.69,-0.7182
2022-04-29,2022-05-06,call,42500,38609.82,0.48,89.5,0.0791
2022-04-29,2022-05-06,put,42500,38609.82,0.56,4053.1,-0.8847
2022-04-30,2022-05-07,call,33900,37714.88,0.4881,3874.05,0.9465
2022-04-30,2022-05-07,put,33900,37714.88,0.5681,113.63,-0.0815
2022-04-30,2022-05-07,call,35800,37714.88,0.4881,2228.97,0.7895
2022-04-30,2022-05-07,put,35800,37714.88,0.5681,439.86,-0.2414
2022-04-30,2022-05-07,call,37700,37714.88,0.4881,1024.09,0.5158
2022-04-30,2022-05-07,put,37700,37714.88,0.5681,1175.76,-0.4823
2022-04-30,2022-05-07,call,39600,37714.88,0.4881,359.67,0.2458
2022-04-30,2022-05-07,put,39600,37714.88,0.5681,2381.3,-0.7193
2022-04-30,2022-05-07,call,41500,37714.88,0.4881,94.85,0.0836
2022-04-30,2022-05-07,put,41500,37714.88,0.5681,3954.12,-0.8803
2022-05-01,2022-05-08,call,34600,38469.09,0.5092,3943.91,0.938
2022-05-01,2022-05-08,put,34600,38469.09,0.5892,135.71,-0.0901
2022-05-01,2022-05-08,call,36500,38469.09,0.5092,2318.5,0.7824
2022-05-01,2022-05-08,put,36500,38469.09,0.5892,479.63,-0.2468
2022-05-01,2022-05-08,call,38500,38469.09,0.5092,1067.04,0.5095
2022-05-01,2022-05-08,put,38500,38469.09,0.5892,1267.91,-0.4877
2022-05-01,2022-05-08,call,40400,38469.09,0.5092,400.76,0.2549
2022-05-01,2022-05-08,put,40400,38469.09,0.5892,2473.05,-0.7121
2022-05-01,2022-05-08,call,42300,38469.09,0.5092,117.24,0.0949
2022-05-01,2022-05-08,put,42300,38469.09,0.5892,4029.74,-0.8692
2022-05-02,2022-05-09,call,34700,38529.33,0.5014,3902.42,0.9385
2022-05-02,2022-05-09,put,34700,38529.33,0.5814,133.91,-0.0901
2022-05-02,2022-05-09,call,36600,38529.33,0.5014,2277.25,0.7807
2022-05-02,2022-05-09,put,36600,38529.33,0.5814,478.94,-0.2488
2022-05-02,2022-05-09,call,38500,38529.33,0.5014,1081.39,0.5182
2022-05-02,2022-05-09,put,38500,38529.33,0.5814,1222.16,-0.4802
2022-05-02,2022-05-09,call,40500,38529.33,0.5014,379.7,0.2471
2022-05-02,2022-05-09,put,40500,38529.33,0.5814,2490.05,-0.7188
2022-05-02,2022-05-09,call,42400,38529.33,0.5014,107.79,0.0895
2022-05-02,2022-05-09,put,42400,38529.33,0.5814,4057.31,-0.8747
2022-05-03,2022-05-10,call,34000,37750.45,0.5116,3828.8,0.9348
2022-05-03,2022-05-10,put,34000,37750.45,0.5916,140.15,-0.0937
2022-05-03,2022-05-10,call,35900,37750.45,0.5116,2217.06,0.7718
2022-05-03,2022-05-10,put,35900,37750.45,0.5916,497.42,-0.2564
2022-05-03,2022-05-10,call,37800,37750.45,0.5116,1042.85,0.5067
2022-05-03,2022-05-10,put,37800,37750.45,0.5916,1259.21,-0.49
2022-05-03,2022-05-10,call,39600,37750.45,0.5116,407.97,0.2612
2022-05-03,2022-05-10,put,39600,37750.45,0.5916,2397.75,-0.7064
2022-05-03,2022-05-10,call,41500,37750.45,0.5116,117.99,0.0966
2022-05-03,2022-05-10,put,41500,37750.45,0.5916,3948.44,-0.8676
2022-05-04,2022-05-11,call,35700,39698.37,0.6056,4152.82,0.9045
2022-05-04,2022-05-11,put,35700,39698.37,0.6856,236.47,-0.1219
2022-05-04,2022-05-11,call,37700,39698.37,0.6056,2531.45,0.7447
2022-05-04,2022-05-11,put,37700,39698.37,0.6856,677.56,-0.2771
2022-05-04,2022-05-11,call,39700,39698.37,0.6056,1327.12,0.5165
2022-05-04,2022-05-11,put,39700,39698.37,0.6856,1504.03,-0.4812
2022-05-04,2022-05-11,call,41700,39698.37,0.6056,588.04,0.293
2022-05-04,2022-05-11,put,41700,39698.37,0.6856,2744.0,-0.681
2022-05-04,2022-05-11,call,43700,39698.37,0.6056,218.98,0.135
2022-05-04,2022-05-11,put,43700,39698.37,0.6856,4323.76,-0.8325
2022-05-05,2022-05-12,call,32900,36575.14,0.7512,3965.46,0.8577
2022-05-05,2022-05-12,put,32900,36575.14,0.8312,386.21,-0.1642
2022-05-05,2022-05-12,call,34700,36575.14,0.7512,2601.03,0.7115
2022-05-05,2022-05-12,put,34700,36575.14,0.8312,865.95,-0.3034
2022-05-05,2022-05-12,call,36600,36575.14,0.7512,1505.45,0.5181
2022-05-05,2022-05-12,put,36600,36575.14,0.8312,1691.78,-0.4794
2022-05-05,2022-05-12,call,38400,36575.14,0.7512,809.84,0.3387
2022-05-05,2022-05-12,put,38400,36575.14,0.8312,2784.5,-0.6426
2022-05-05,2022-05-12,call,40200,36575.14,0.7512,394.24,0.1959
2022-05-05,2022-05-12,put,40200,36575.14,0.8312,4135.68,-0.7774
2022-05-06,2022-05-13,call,32400,36040.92,0.6797,3848.09,0.8807
2022-05-06,2022-05-13,put,32400,36040.92,0.7597,292.31,-0.1435
2022-05-06,2022-05-13,call,34200,36040.92,0.6797,2437.93,0.7271
2022-05-06,2022-05-13,put,34200,36040.92,0.7597,731.9,-0.2908
2022-05-06,2022-05-13,call,36000,36040.92,0.6797,1372.62,0.5236
2022-05-06,2022-05-13,put,36000,36040.92,0.7597,1490.69,-0.4747
2022-05-06,2022-05-13,call,37800,36040.92,0.6797,680.06,0.323
2022-05-06,2022-05-13,put,37800,36040.92,0.7597,2584.42,-0.6556
2022-05-06,2022-05-13,call,39600,36040.92,0.6797,295.75,0.1702
2022-05-06,2022-05-13,put,39600,36040.92,0.7597,3961.43,-0.8003
2022-05-07,2022-05-14,call,32000,35501.95,0.6413,3680.61,0.8876
2022-05-07,2022-05-14,put,32000,35501.95,0.7213,259.75,-0.1379
2022-05-07,2022-05-14,call,33700,35501.95,0.6413,2331.28,0.736
2022-05-07,2022-05-14,put,33700,35501.95,0.7213,660.38,-0.2839
2022-05-07,2022-05-14,call,35500,35501.95,0.6413,1258.39,0.518
2022-05-07,2022-05-14,put,35500,35501.95,0.7213,1413.17,-0.4799
2022-05-07,2022-05-14,call,37300,35501.95,0.6413,584.6,0.3044
2022-05-07,2022-05-14,put,37300,35501.95,0.7213,2522.66,-0.6717
2022-05-07,2022-05-14,call,39100,35501.95,0.6413,232.82,0.1486
2022-05-07,2022-05-14,put,39100,35501.95,0.7213,3928.21,-0.8203
2022-05-08,2022-05-15,call,30700,34059.27,0.6454,3534.42,0.8862
2022-05-08,2022-05-15,put,30700,34059.27,0.7254,253.54,-0.1392
2022-05-08,2022-05-15,call,32400,34059.27,0.6454,2194.21,0.7269
2022-05-08,2022-05-15,put,32400,34059.27,0.7254,662.59,-0.2921
2022-05-08,2022-05-15,call,34100,34059.27,0.6454,1194.53,0.5125
2022-05-08,2022-05-15,put,34100,34059.27,0.7254,1385.71,-0.4847
2022-05-08,2022-05-15,call,35800,34059.27,0.6454,563.3,0.304
2022-05-08,2022-05-15,put,35800,34059.27,0.7254,2438.28,-0.6722
2022-05-08,2022-05-15,call,37500,34059.27,0.6454,229.31,0.151
2022-05-08,2022-05-15,put,37500,34059.27,0.7254,3764.3,-0.818
2022-05-09,2022-05-16,call,27300,30296.95,0.8839,3383.03,0.8191
2022-05-09,2022-05-16,put,27300,30296.95,0.9639,477.1,-0.1985
2022-05-09,2022-05-16,call,28800,30296.95,0.8839,2312.19,0.6827
2022-05-09,2022-05-16,put,28800,30296.95,0.9639,935.68,-0.3277
2022-05-09,2022-05-16,call,30300,30296.95,0.8839,1477.16,0.5241
2022-05-09,2022-05-16,put,30300,30296.95,0.9639,1613.84,-0.4737
2022-05-09,2022-05-16,call,31800,30296.95,0.8839,880.6,0.3691
2022-05-09,2022-05-16,put,31800,30296.95,0.9639,2511.08,-0.6164
2022-05-09,2022-05-16,call,33300,30296.95,0.8839,490.28,0.2386
2022-05-09,2022-05-16,put,33300,30296.95,0.9639,3599.93,-0.7393
2022-05-10,2022-05-17,call,27900,31022.91,0.9288,3557.69,0.813
2022-05-10,2022-05-17,put,27900,31022.91,1.0088,529.64,-0.2035
2022-05-10,2022-05-17,call,29500,31022.91,0.9288,2430.4,0.6757
2022-05-10,2022-05-17,put,29500,31022.91,1.0088,1031.82,-0.3335
2022-05-10,2022-05-17,call,31000,31022.91,0.9288,1601.76,0.5279
2022-05-10,2022-05-17,put,31000,31022.91,1.0088,1715.6,-0.4701
2022-05-10,2022-05-17,call,32600,31022.91,0.9288,962.29,0.374
2022-05-10,2022-05-17,put,32600,31022.91,1.0088,2670.35,-0.6122
2022-05-10,2022-05-17,call,34100,31022.91,0.9288,562.24,0.2511
2022-05-10,2022-05-17,put,34100,31022.91,1.0088,3751.17,-0.7281
2022-05-11,2022-05-18,call,26000,28936.36,0.9323,3340.34,0.8142
2022-05-11,2022-05-18,put,26000,28936.36,1.0123,492.15,-0.2023
2022-05-11,2022-05-18,call,27500,28936.36,0.9323,2281.86,0.6768
2022-05-11,2022-05-18,put,27500,28936.36,1.0123,961.3,-0.3324
2022-05-11,2022-05-18,call,28900,28936.36,0.9323,1506.65,0.5296
2022-05-11,2022-05-18,put,28900,28936.36,1.0123,1597.81,-0.4685
2022-05-11,2022-05-18,call,30400,28936.36,0.9323,905.2,0.3754
2022-05-11,2022-05-18,put,30400,28936.36,1.0123,2491.12,-0.611
2022-05-11,2022-05-18,call,31800,28936.36,0.9323,530.19,0.2526
2022-05-11,2022-05-18,put,31800,28936.36,1.0123,3498.44,-0.7268
2022-05-12,2022-05-19,call,26100,29047.75,0.9352,3356.48,0.8135
2022-05-12,2022-05-19,put,26100,29047.75,1.0152,497.41,-0.2029
2022-05-12,2022-05-19,call,27600,29047.75,0.9352,2298.64,0.6771
2022-05-12,2022-05-19,put,27600,29047.75,1.0152,967.1,-0.3322
2022-05-12,2022-05-19,call,29000,29047.75,0.9352,1522.61,0.5309
2022-05-12,2022-05-19,put,29000,29047.75,1.0152,1602.83,-0.4673
2022-05-12,2022-05-19,call,30500,29047.75,0.9352,918.82,0.3776
2022-05-12,2022-05-19,put,30500,29047.75,1.0152,2494.02,-0.609
2022-05-12,2022-05-19,call,32000,29047.75,0.9352,519.69,0.2474
2022-05-12,2022-05-19,put,32000,29047.75,1.0152,3575.89,-0.7318
2022-05-13,2022-05-20,call,26400,29283.1,0.9596,3342.64,0.8013
2022-05-13,2022-05-20,put,26400,29283.1,1.0396,552.13,-0.2142
2022-05-13,2022-05-20,call,27800,29283.1,0.9596,2367.65,0.6764
2022-05-13,2022-05-20,put,27800,29283.1,1.0396,1001.78,-0.3325
2022-05-13,2022-05-20,call,29300,29283.1,0.9596,1543.41,0.5248
2022-05-13,2022-05-20,put,29300,29283.1,1.0396,1689.46,-0.4729
2022-05-13,2022-05-20,call,30700,29283.1,0.9596,979.7,0.3863
2022-05-13,2022-05-20,put,30700,29283.1,1.0396,2521.31,-0.6011
2022-05-13,2022-05-20,call,32200,29283.1,0.9596,568.17,0.2585
2022-05-13,2022-05-20,put,32200,29283.1,1.0396,3592.04,-0.7216
2022-05-14,2022-05-21,call,27100,30101.27,0.8966,3393.66,0.8181
2022-05-14,2022-05-21,put,27100,30101.27,0.9766,483.11,-0.1993
2022-05-14,2022-05-21,call,28600,30101.27,0.8966,2324.99,0.6823
2022-05-14,2022-05-21,put,28600,30101.27,0.9766,943.43,-0.3278
2022-05-14,2022-05-21,call,30100,30101.27,0.8966,1490.68,0.5249
2022-05-14,2022-05-21,put,30100,30101.27,0.9766,1622.18,-0.4729
2022-05-14,2022-05-21,call,31600,30101.27,0.8966,893.1,0.371
2022-05-14,2022-05-21,put,31600,30101.27,0.9766,2518.63,-0.6147
2022-05-14,2022-05-21,call,33100,30101.27,0.8966,500.46,0.2411
2022-05-14,2022-05-21,put,33100,30101.27,0.9766,3605.63,-0.7371
2022-05-15,2022-05-22,call,28200,31305.11,0.8979,3518.26,0.8165
2022-05-15,2022-05-22,put,28200,31305.11,0.9779,507.94,-0.2007
2022-05-15,2022-05-22,call,29700,31305.11,0.8979,2448.03,0.6863
2022-05-15,2022-05-22,put,29700,31305.11,0.9779,966.78,-0.3241
2022-05-15,2022-05-22,call,31300,31305.11,0.8979,1554.42,0.5253
2022-05-15,2022-05-22,put,31300,31305.11,0.9779,1687.37,-0.4725
2022-05-15,2022-05-22,call,32900,31305.11,0.8979,919.3,0.3679
2022-05-15,2022-05-22,put,32900,31305.11,0.9779,2645.72,-0.6176
2022-05-15,2022-05-22,call,34400,31305.11,0.8979,527.16,0.2432
2022-05-15,2022-05-22,put,34400,31305.11,0.9779,3733.22,-0.7351
2022-05-16,2022-05-23,call,26900,29862.92,0.9172,3378.21,0.8122
2022-05-16,2022-05-23,put,26900,29862.92,0.9972,506.87,-0.2045
2022-05-16,2022-05-23,call,28400,29862.92,0.9172,2320.38,0.6769
2022-05-16,2022-05-23,put,28400,29862.92,0.9972,976.98,-0.3326
2022-05-16,2022-05-23,call,29900,29862.92,0.9172,1494.76,0.5214
2022-05-16,2022-05-23,put,29900,29862.92,0.9972,1663.61,-0.4761
2022-05-16,2022-05-23,call,31400,29862.92,0.9172,902.02,0.3701
2022-05-16,2022-05-23,put,31400,29862.92,0.9972,2564.79,-0.6158
2022-05-16,2022-05-23,call,32800,29862.92,0.9172,531.24,0.2498
2022-05-16,2022-05-23,put,32800,29862.92,0.9972,3575.74,-0.7291
2022-05-17,2022-05-24,call,27400,30425.86,0.9442,3478.22,0.8069
2022-05-17,2022-05-24,put,27400,30425.86,1.0242,547.09,-0.2091
2022-05-17,2022-05-24,call,28900,30425.86,0.9442,2427.15,0.6768
